Nome,cargo,partido,estado,ocorrencia,descricao,status,processo
Fábio Mitidieri ,Deputado Federal,PSD,SE,Crime Eleitoral,Referente à campanha de 2014.,"Teve as contas da campanha de 2014 desaprovadas em impugnação proposta pelo Ministério Público eleitoral. Interpôs recurso especial no TSE que foi provido em parte, afastando a multa mas mantendo a reprovação das contas.",0000695-61.2014.6.25.0000 - TRE-SE (http://inter03.tse.jus.br/sadpPush/ExibirPartesProcessoJud.do)
Fabio Reis ,Deputado Federal,MDB,SE,Crime Eleitoral,"Teve as contas das campanhas eleitorais de 2014 desaprovadas. Recorreu e a Justiça Eleitoral decidiu pelo afastamento da decisão que suspendeu os repasses do Fundo Partidário, mantendo a desaprovação.",Interessado,0000696-46.2014.6.25.0000 - TRE-SE (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=143252014&comboTribunal=se)
Fabio Reis,Deputado Federal,MDB,SE,Crime Eleitoral,"Teve as contas das campanhas eleitorais de 2014 desaprovadas. Recorreu e a Justiça Eleitoral decidiu pelo afastamento da decisão que suspendeu os repasses do Fundo Partidário, mantendo a desaprovação.",Recorrente,0000696-46.2014.6.25.0000 - TSE (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=143252014&comboTribunal=se)
Fábio Faria,Deputado Federal,PSD,RN,Investigação Penal,Investigação Penal,Inquérito,0002733-54.2017.1.00.0000 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149844)
Fábio Faria,Deputado Federal,PSD,RN,Investigação Penal,Investigação Penal,Denúncia,0009784-19.2017.1.00.0000 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5261360)
Felipe Maia ,Deputado Federal,DEM,RN,Crime Eleitoral,"Em acordos de colaboração premiada firmados com executivos do Grupo Odebrecht, foram relatados pagamentos de recursos não contabilizados, no ano de 2010, que apontam para, no mínimo, a prática em tese de Crime Eleitoral.",Denúncia,0002681-58.2017.1.00.0000 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149744)
Fernando Collor,Senador,PTC,AL,Lavagem de Dinheiro,Lavagem de Dinheiro e Corrupção Passiva,Em andamento,1025 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5372688)
Fernando Collor,Senador,PTC,AL,Corrupção Passiva,"Corrupção Passiva, Oferecimento de Cargo Público, Envolvimento na Lava Jato",Em andamento,4427 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149794)
Fernando Collor,Senador,PTC,AL,Corrupção Passiva,Corrupção Passiva,Em andamento,4166 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4887339)
Fernando Collor,Senador,PTC,AL,Corrupção Passiva,Corrupção Passiva,Em andamento,4167 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4887377)
Fernando Collor,Senador,PTC,AL,Crime contra a Administração Pública,"Crime contra a Administração Pública, CORRUPÇÃO, PRESIDENTE DA REPÚBLICA E OUTROS",Em andamento,307 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=1565721)
Fernando Collor,Senador,PTC,AL,Crime contra a Administração Pública,"Findo- Multa de R$ 179.589,00",Executado,0004219-23.2003.8.02.0001 (001.03.004219-5) - TJ-AL (https://www2.tjal.jus.br/cpopg/show.do?processo.codigo=010002DCZ0000&processo.foro=1&conversationId=)
Fernando Bezerra Coelho,Senador,MDB,PE,Superfaturamento de obras,Superfaturamento de obras de saneamento,Em andamento,3707 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4439521)
Fernando Bezerra Coelho,Senador,MDB,PE,Lavagem de Dinheiro,"Investigação Penal- Corrupção Ativa, Passiva e Lavagem de Dinheiro",Em andamento,4464 -  STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149874)
Fernando Bezerra Coelho,Senador,MDB,PE,Investigação Penal,Investigação Penal- Declaração Falsa em Documento Público,Em andamento,4458 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149858)
Fernando Bezerra Coelho,Senador,MDB,PE,Corrupção Ativa e Passiva,"Investigação Penal- Corrupção Ativa, Passiva e Lavagem de Dinheiro",Em andamento,4593 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5249815)
Fernando Torres ,Deputado Federal,PSD,BA,Lavagem de Dinheiro,"Crimes de ""Lavagem"" ou Ocultação de Bens, Direitos ou Valores - Suposta prática dos crimes de gestão fraudulenta e peculato em desfavor do Instituto de Previdência do Município de Manaus (MANAUSPREV).",Denúncia,2683-32.2013.1.00.0000 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4478539)
Fernando Torres ,Deputado Federal,PSD,BA,Crime de Responsabilidade,"Violação aos Princípios Administrativos - Enquanto Secretário da Secretaria de Desenvolvimento Urbano do Estado da Bahia, publicou licitação para a implementação e operação de Veículo Leve sobre Trilhos do Subúrbio - VLT que apresentava irregularidades.",Aguarda decisão em 1o grau,0537040-48.2017.8.05.0001 - TJ-BA - 7ª Vara da Fazenda Pública - Salvador (http://esaj.tjba.jus.br/cpopg/show.do?dadosConsulta.localPesquisa.cdLocal=-1&cbPesquisa=NMPARTE&dado)
Fernando Torres ,Deputado Federal,PSD,BA,Crime de Responsabilidade,"Violação aos Princípios Administrativos - Enquanto Secretário da Secretaria de Desenvolvimento Urbano do Estado da Bahia, publicou licitação para a implementação e operação de Veículo Leve sobre Trilhos do Subúrbio - VLT que apresentava irregularidades.",Aguarda decisão em 1o grau,0537028-34.2017.8.05.0001 - TJ-BA - 6ª Vara da Fazenda Pública - Salvador (http://esaj.tjba.jus.br/cpopg/show.do?processo.codigo=01000QLDR0000&processo.foro=1&paginaConsulta=2)
Delegado Francischini ,Deputado Federal,PSL,PR,Dano erário,Dano ao Erário,Aguarda decisão em 1o grau,0004126-41.2015.8.16.0004 - TJ-PR - 5ª Vara da Fazenda Pública de Curitiba (https://projudi.tjpr.jus.br/projudi_consulta/processo/consultaPublica.do?_tj=8a6c53f8698c7ff77c58d6b2daa5d801b39f7bcb4c27b19c)
Flaviano Melo,Deputado Federal,MDB,AC,Abuso de Poder,Abuso de Poder e atos administrativos,"Foi responsabilizado por omissão de prestação de contas referente a dinheiro recebido do Fundo Especial para Calamidades Públicas. Entrou com processo para anular a decisão do TCU, mas a decisão foi mantida. O parlamentar ainda recorre da decisão.",2006.34.00.018907-8 - TRF-1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=186752120064013400&secao=TRF1&no)
Flaviano Melo ,Deputado Federal,MDB,AC,Improbidade Administrativa,"Improbidade Administrativa com Dano ao Erário e possível Enriquecimento Ilícito. O parlamentar teria participado de um conluio entre funcionários do alto escalão do Estado do Acre, serventuários da justiça estadual, empresários locais e servidores do Banco do Brasil para desviar, a contas-fantasma, verbas públicas do Fundo de Participação do Estado e da Serventia Única de Títulos e Protestos da Comarca de Rio Branco.",Aguarda decisão em 1a instância,0006554-71.2005.8.01.0001 - TJ-AC (https://esaj.tjac.jus.br/cpopg/show.do?processo.codigo=010002T4W0000&processo.foro=1&conversationId=)
Danilo Forte,Deputado Federal,PSDB,CE,Crime Eleitoral,Violações de direito e processo eleitoral,Inquérito,9954603-67.2011.1.00.0000 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4149708)
Danilo Forte,Deputado Federal,PSDB,CE,Dano ao Erário,Dano ao Erário,Recurso em 2a instância,0017345-18.2008.4.01.3400 - TRF-1 - Seção Judiciária do Distrito Federal (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=173451820084013400&secao=TRF1&no)
Danilo Forte,Deputado Federal,PSDB,CE,Dano ao Erário,Dano ao Erário,Recurso em 2a instância,0017345-18.2008.4.01.3400 - TRF-1 - 3a Turma (https://processual.trf1.jus.br/consultaProcessual/processo.php?secao=TRF1&proc=173451820084013400&pg)
Danilo Forte,Deputado Federal,PSDB,CE,Dano ao Erário,Dano ao Erário - Utilização indevida de veículos contratados pela Fundação Nacional de Saúde (FUNASA),Recurso em 2a instância,0014606-67.2011.4.01.3400 - TRF-1 - Seção Judiciária do Distrito Federal (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=146066720114013400&secao=TRF1&no)
Danilo Forte,Deputado Federal,PSDB,CE,Dano ao Erário,Dano ao Erário - Utilização indevida de veículos contratados pela Fundação Nacional de Saúde (FUNASA),Recurso em 2a instância,0014606-67.2011.4.01.3400 - TRF-1 - 4a Turma (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=00146066720114013400&secao=TRF1&)
Danilo Forte,Deputado Federal,PSDB,CE,Improbidade Administrativa,Improbidade Administrativa,Ação aceita,0029596-97.2010.4.01.3400 - TRF-1 - Seção Judiciária do Distrito Federal (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=295969720104013400&secao=DF&nome)
Assis Carvalho,Deputado Federal,PT,PI,Apropriação Indébita,Apropriação Indébita Previdenciária,Em Andamento,3103/2011 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4037083)
Assis Carvalho,Deputado Federal,PT,PI,Improbidade Administrativa,Improbidade Administrativa,Em Andamento,0001497-24.2014.4.01.4000 - TRF-1 Seção Judiciária do Piauí - (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=14972420144014000&secao=PI&nome=)
Assis Carvalho,Deputado Federal,PT,PI,Crime contra a Lei de Licitações,"Foi condenado ao pagamento de multa no montante de R$ 10 mil por descumprimento à Lei de Licitações. De acordo com a decisão, o parlamentar autorizou de maneira irregular a aquisição de medicamentos oncológicos de alto custo com recursos destinados à aquisição do Componente de Medicamentos de Dispensação Excepcional transferidos pelo Ministério da Saúde, no período em que ele era secretário estadual de Saúde do Piauí.",Em Andamento,1081/2015 - TCU (https://contas.tcu.gov.br/juris/Web/Juris/ConsultarTextual2/Processos.faces)
Assis Carvalho,Deputado Federal,PT,PI,Estelionato,É alvo de ação penal apresentada pelo Ministério Público estadual por estelionato e crimes contra a administração e finanças públicas.,Em Andamento,0015820-74.2008.8.18.0140 - TJ-PI - Comarca de Teresina (http://www.tjpi.jus.br/themisconsulta/processo/303669457)
Assis Carvalho,Deputado Federal,PT,PI,Improbidade Administrativa,Ação Civil de Improbidade Administrativa,Em Andamento,0029106-75.2015.8.18.0140 - TJ-PI - Comarca de Teresina (http://www.tjpi.jus.br/themisconsulta/processo/304379392)
Assis Carvalho,Deputado Federal,PT,PI,Improbidade Administrativa,Ação Civil de Improbidade Administrativa,Em Andamento,0029130-06.2015.8.18.0140 - TJ-PI - Comarca de Teresina (http://www.tjpi.jus.br/themisconsulta/processo/304379452)
Assis Carvalho,Deputado Federal,PT,PI,Improbidade Administrativa,É réu em ação civil de Improbidade Administrativa com Dano ao Erário movida pelo Ministério Público estadual.,Em Andamento,0029740-71.2015.8.18.0140 - TJ-PI - Comarca de Teresina (http://www.tjpi.jus.br/themisconsulta/processo/304382321)
Assis Carvalho,Deputado Federal,PT,PI,Desvio de Dinheiro Púbico,"Haveria irregularidades no repasse de R$ 70 mil à Secretaria Municipal de Saúde de São Francisco (PI), incluindo desvio de finalidade na aplicação da verba e não-comprovação dos gastos.",Em Andamento,0003967-28.2014.4.01.4000 - TRF-1 Seção Judiciária do Piauí - (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=39672820144014000&secao=PI&nome=)
Assis Carvalho,Deputado Federal,PT,PI,Crime contra a Lei de Licitações,O parlamentar teria transferido R$ 62 mil ao município de Batalha (PI) para execução de projeto de assessoria técnica em hospital municipal antes da formalização legal de convênio.,Em Andamento,0021196-06.2011.4.01.4000 - TRF-1 Seção Judiciária do Piauí - (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=211960620114014000&secao=PI&nome)
Assis Carvalho,Deputado Federal,PT,PI,Crime de Responsabilidade,Violação aos princípios administrativos,Em Andamento,0024104-31.2014.4.01.4000 - TRF-1 Seção Judiciária do Piauí - (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=241043120144014000&secao=PI&nome)
Assis Carvalho,Deputado Federal,PT,PI,Crime de Responsabilidade,Violação aos princípios administrativos,Em Andamento,0003125-58.2008.4.01.4000 - TRF-1 Seção Judiciária do Piauí - (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=31255820084014000&secao=PI&nome=)
Assis Carvalho,Deputado Federal,PT,PI,Crime contra a Lei de Licitações,"A acusação alega que o parlamentar, então diretor-presidente da AGEPISA, contratou serviços da empresa Elster Medição de Água S/A com dispensa indevida de processo licitatório.",Em Andamento,0006811-92.2007.4.01.4000 - TRF-1 Seção Judiciária do Piauí - (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=68119220074014000&secao=PI&nome=)
Chico Lopes,Deputado Federal,PCdoB,CE,Crime Eleitoral,Crimes contra a Propaganda Eleitoral - Calúnia na Propaganda Eleitoral,Inquérito,0013889-39.2017.1.00.0000 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5323436)
Garibaldi Alves Filho,Senador,MDB,RN,Associação criminosa,Associação criminosa,Em andamento,4215 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4952613)
Prof. Gedeão Amorim,Deputado Federal,MDB,AM,Segredo de Justiça,Segredo de Justiça,Julgado,0710580-43.2012.8.04.0001 - TJ - AM (https://consultasaj.tjam.jus.br/cpopg/show.do?processo.codigo=01001I5OF0000&processo.foro=1&conversa)
Prof. Gedeão Amorim ,Deputado Federal,MDB,AM,Crime Eleitoral,"Teve suas contas negadas pelo tribunal na eleição de 2014. Recorreu no STE, mas foi negado",Julgado,0001190-90.2014.6.04.0000 - TRE - AM (http://inter03.tse.jus.br/sadpPush/ExibirPartesProcessoJud.do)
Genecias Noronha ,Deputado Federal,SD,CE,Dano ao Erário,Dano ao Erário - O parlamentar realizou uma doação irregular de imóvel público para servir a interesses privados. A Justiça o condenou ao pagamento de multa no valor do imóvel doado e o proibiu de contratar com o poder público ou receber benefícios fiscais.,"Foi absolvido em 1a instância. O Ministério Público do Ceará, autor da ação, entrou com recurso em 2a instância que foi provido em parte, reconhecendo a prática de Improbidade Administrativa do parlamentar.",0000115-97.2007.8.06.0142 - TJ-CE - 8ª Câmara Cível (http://esaj.tjce.jus.br/cposg5/show.do?processo.codigo=P00000TW80000&processo.foro=900&conversationI)
Genecias Noronha,Deputado Federal,SD,CE,Crime contra a Lei de Licitações,"Execução fraudulenta de contrato de repasse da prefeitura de Parambu (CE) e o Ministério do Turismo, quando prefeito.",Condenado ao pagamento de multa.,007.113/2013-7 - TCU (https://contas.tcu.gov.br/sagas/SvlVisualizarRelVotoAcRtf?codFiltro=SAGAS-SESSAO-ENCERRADA&seOcultaP)
Geraldo Resende,Deputado Federal,PSDB,MS,Corrupção Passiva,"Corrupção Passiva -  suposto esquema de corrupção no Município de Dourados/MS, alegadamente chefiado pelo então prefeito, Ari Artuzi. Durante as investigações, surgiram indícios do envolvimento dos deputados federais Geraldo Resende Pereira e Marçal Gonçalves Leite Filho na prática de crimes contra a Administração Pública.",Denúncia,9955366-68.2011.1.00.0000 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4163787)
Geraldo Resende,Deputado Federal,PSDB,MS,Crime contra a Lei de Licitações,Irregularidade na execução de contrato administrativo.,Interessado,TC/7031/2002 - TCE-MS (http://www.tce.ms.gov.br/processo/TC/7031/2002)
Geraldo Resende,Deputado Federal,PSDB,MS,Crime de Responsabilidade,Teve declarada irregular a execução financeira em sua gestão enquanto secretário da Saúde.,Interessado,TC/9199/2001 - TCE-MS (http://www.tce.ms.gov.br/processo/TC/9199/2001)
Gilberto Nascimento,Deputado Federal,PSC,SP,Crime Eleitoral,"Não apresentou as contas do Diretório Estadual do Partido Social Cristão referentes ao ano de 2014, em Ituverava, enquanto presidente estadual.",Interessado,0000035-20.2015.6.26.0060 - TRE-SP (http://inter03.tse.jus.br/sadpPush/ExibirPartesProcessoZona.do)
Gilberto Nascimento,Deputado Federal,PSC,SP,Crime Eleitoral,"Não apresentou as contas da Comissão Provisória do Partido Social Cristão referentes ao ano de 2014, em Itanhaém, enquanto presidente estadual.",Interessado,0000072-48.2015.6.26.0189 - TRE-SP (http://inter03.tse.jus.br/sadpPush/ExibirPartesProcessoZona.do)
Gilberto Nascimento,Deputado Federal,PSC,SP,Crime Eleitoral,"Não apresentou as contas da Comissão Provisória Municipal de Pinhalzinho do Partido Social Cristão referentes ao ano de 2014, enquanto presidente estadual.",Interessado,0000045-29.2015.6.26.0298 - TRE-SP (http://inter03.tse.jus.br/sadpPush/ExibirPartesProcessoZona.do)
Gilberto Nascimento,Deputado Federal,PSC,SP,Crime Eleitoral,"Não apresentou as contas da Comissão Provisória Municipal de Tuiuti do Partido Social Cristão referentes ao ano de 2014, enquanto presidente estadual.",Interessado,0000039-22.2015.6.26.0298 - TRE-SP (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=974162015&comboTribunal=sp)
